LaPorte County,"$875,000",40 ac,"Michigan City, IN 46360"
Daviess County,"$4,500,000",9.22 ac,"Owensboro, KY 42303"
Montgomery County,"$1,900,000",38 ac,"Crawfordsville, IN 47933"
Jefferson County,"$235,000",2.42 ac,"Bessemer, AL 35023"
Cullman County,"$1,300,000",2.1 ac,"Crane Hill, AL 35053"
Jefferson County,"$5,500,000",65 ac,"Quinton, AL 35130"
Alger County,"$257,000",9 ac,"Munising, MI 49862"
Dallas County,"$600,000",1.45 ac,"Selma, AL 36701"
Dallas County,"$600,000",0.45 ac,"Selma, AL 36701"
Jefferson County,"$32,000",2 ac,"Bessemer, AL 35023"
Williamson County,"$799,000",4.7 ac,"Fairview, TN 37062"
Daviess County,"$100,000",1 ac,"Owensboro, KY 42301"
Walker County,"$199,900",3 ac,"Cordova, AL 35550"
Porter County,"$924,900",9.6 ac,"Valparaiso, IN 46383"
Walker County,"$175,000",1.4 ac,"Cordova, AL 35550"
Daviess County,"$137,900",0.52 ac,"Owensboro, KY 42301"
Daviess County,"$850,000",3.37 ac,"Owensboro, KY 42301"
Walker County,"$275,000",4 ac,"Jasper, AL 35501"
Porter County,"$514,900",3.42 ac,"Chesterton, IN 46304"
Walker County,"$189,900",9 ac,"Jasper, AL 35504"
Clay County,"$599,900",72 ac,"Carbon, IN 47837"
Porter County,"$3,950,000",3.54 ac,"Valparaiso, IN 46383"
Porter County,"$2,555,000",79.4 ac,"Valparaiso, IN 46383"
Walker County,"$1,300,000",21.4 ac,"Jasper, AL 35501"
Clay County,"$250,000",5.18 ac,"Carbon, IN 47837"
Walker County,"$1,700,000",21.4 ac,"Jasper, AL 35501"
Walker County,"$850,000",12 ac,"Jasper, AL 35501"
Porter County,"$3,600,000",2.43 ac,"Chesterton, IN 46304"
Winston County,"$67,000",2 ac,"Addison, AL 35540"
Walker County,"$1,390,000",26 ac,"Jasper, AL 35504"
Walker County,"$426,000",2 ac,"Jasper, AL 35501"
Walker County,"$1,500,000",7 ac,"Jasper, AL 35501"
Walker County,"$700,000",9.7 ac,"Jasper, AL 35501"
Winston County,"$6,000,000",6 ac,"Double Springs, AL 35553"
Maury County,"$189,900",6.6 ac,"Summertown, TN 38483"
Walker County,"$200,000",4.58 ac,"Jasper, AL 35503"
Porter County,"$89,900",0.79 ac,"Valparaiso, IN 46385"
Escambia County,"$1,225,000",3.53 ac,"Pensacola, FL 32534"
Greene County,"$200,000",6.6 ac,"Jasonville, IN 47438"
Parke County,"$425,000",38 ac,"Bloomingdale, IN 47832"
Jasper County,"$650,000",10.4 ac,"De Motte, IN 46310"
Walker County,"$179,900",3 ac,"Jasper, AL 35501"
Walker County,"$525,000",15 ac,"Jasper, AL 35501"
Walker County,"$499,000",20.4 ac,"Jasper, AL 35501"
Escambia County,"$19,900",0.64 ac,"Pensacola, FL 32507"
Escambia County,"$495,000",3.46 ac,"Cantonment, FL 32533"
Escambia County,"$198,500",0.42 ac,"Pensacola, FL 32505"
Montgomery County,"$121,000",0.73 ac,"Clarksville, TN 37040"
Escambia County,"$60,000",0.21 ac,"Pensacola, FL 32505"
Porter County,"$159,900",5.36 ac,"Portage, IN 46368"
Escambia County,"$1,495,000",4.4 ac,"Pensacola, FL 32534"
Walker County,"$219,900",18 ac,"Jasper, AL 35501"
Escambia County,"$347,500",1.41 ac,"Cantonment, FL 32533"
Escambia County,"$98,000",0.49 ac,"Pensacola, FL 32507"
Lake County,"$449,000",2 ac,"Hobart, IN 46342"
Christian County,"$799,900",2 ac,"Hopkinsville, KY 42240"
Lake County,"$499,900",5.14 ac,"Hobart, IN 46342"
Escambia County,"$4,644,500","1,017 ac","Pensacola, FL 32506"
Hopkins County,"$1,700,000",25 ac,"White Plains, KY 42464"
Escambia County,"$175,000",2 ac,"Pensacola, FL 32506"
Tuscaloosa County,"$320,000",40 ac,"Cottondale, AL 35453"
Winston County,"$425,000",3.89 ac,"Double Springs, AL 35553"
Escambia County,"$332,000",2.41 ac,"Cantonment, FL 32533"
Walker County,"$349,900",7 ac,"Carbon Hill, AL 35549"
Delta County,"$299,000",2.43 ac,"Rapid River, MI 49878"
Sullivan County,"$799,900",6 ac,"Sullivan, IN 47882"
Vigo County,"$1,293,000",4.31 ac,"Terre Haute, IN 47803"
Lake County,"$645,000",11.3 ac,"Merrillville, IN 46410"
Lake County,"$699,900",2.5 ac,"Merrillville, IN 46410"
Lake County,"$4,950,000",5.11 ac,"Merrillville, IN 46410"
Vigo County,"$299,900",10 ac,"Terre Haute, IN 47805"
Vigo County,"$69,900",1.9 ac,"Terre Haute, IN 47804"
Vigo County,"$99,900",4.77 ac,"Terre Haute, IN 47802"
Escambia County,"$89,000",0.83 ac,"Pensacola, FL 32507"
Christian County,"$213,750",2.85 ac,"Oak Grove, KY 42262"
Christian County,"$629,000",8.25 ac,"Oak Grove, KY 42262"
Vigo County,"$39,900",2.15 ac,"Terre Haute, IN 47802"
Vigo County,"$39,900",2.86 ac,"Terre Haute, IN 47802"
Vigo County,"$525,000",2 ac,"Terre Haute, IN 47802"
Vigo County,"$300,000",22 ac,"Terre Haute, IN 47802"
Lake County,"$1,350,000",2.69 ac,"Crown Point, IN 46307"
Delta County,"$275,000",4.13 ac,"Gladstone, MI 49837"
Hopkins County,"$149,900",2.17 ac,"Madisonville, KY 42431"
Hopkins County,"$200,000",1 ac,"Hanson, KY 42413"
Hopkins County,"$199,000",0.61 ac,"Hanson, KY 42413"
Hopkins County,"$300,000",6 ac,"Hanson, KY 42413"
Hopkins County,"$154,900",0.74 ac,"Madisonville, KY 42431"
Lewis County,"$275,000",1.53 ac,"Hohenwald, TN 38462"
Vigo County,"$379,000",1.5 ac,"Terre Haute, IN 47807"
Escambia County,"$802,941",18 ac,"Atmore, AL 36502"
Tuscaloosa County,"$329,900",3 ac,"Tuscaloosa, AL 35405"
Christian County,"$979,900",2 ac,"Hopkinsville, KY 42240"
Hopkins County,"$1,950,000",17 ac,"Hanson, KY 42413"
Lake County,"$299,000",3 ac,"Crown Point, IN 46307"
Hopkins County,"$69,900",0.34 ac,"Madisonville, KY 42431"
Hopkins County,"$12,900",0.6 ac,"Madisonville, KY 42431"
Hopkins County,"$255,000",2.55 ac,"Madisonville, KY 42431"
Tuscaloosa County,"$199,900",2 ac,"Tuscaloosa, AL 35405"
Lewis County,"$200,000",7.6 ac,"Hohenwald, TN 38462"
Baldwin County,"$2,599,000",138 ac,"Elberta, AL 36530"
Gibson County,"$615,000",20.5 ac,"Princeton, IN 47670"
Lake County,"$399,900",3.29 ac,"Lowell, IN 46356"
Lake County,"$224,900",2.42 ac,"Schererville, IN 46375"
Stewart County,"$75,000",5 ac,"Indian Mound, TN 37079"
Stewart County,"$75,000",5 ac,"Indian Mound, TN 37079"
Stewart County,"$75,000",5 ac,"Indian Mound, TN 37079"
Lauderdale County,"$379,000",3.24 ac,"Florence, AL 35634"
Tuscaloosa County,"$149,900",3 ac,"Tuscaloosa, AL 35401"
Lauderdale County,"$29,000",0.35 ac,"Florence, AL 35630"
Door County,"$65,400",3.6 ac,"Fish Creek, WI 54212"
Door County,"$6,000,000",3.35 ac,"Egg Harbor, WI 54209"
Lake County,"$224,000",2.81 ac,"Hammond, IN 46320"
Colbert County,"$39,900",0.9 ac,"Sheffield, AL 35660"
Webster County,"$1,490,000",11 ac,"Dixon, KY 42409"
Door County,"$299,900",10 ac,"Sturgeon Bay, WI 54235"
Henderson County,"$360,000",4 ac,"Henderson, KY 42420"
Colbert County,"$280,000",13.5 ac,"Sheffield, AL 35660"
Door County,"$585,000",4.42 ac,"Egg Harbor, WI 54209"
Hopkins County,"$114,900",2.3 ac,"Dawson Springs, KY 42408"
Door County,"$399,900",10 ac,"Sturgeon Bay, WI 54235"
Door County,"$410,000",2.87 ac,"Sturgeon Bay, WI 54235"
Webster County,"$890,000",13 ac,"Dixon, KY 42409"
Marion County,"$595,000",2 ac,"Winfield, AL 35594"
Cook County,"$1,850,000",9.4 ac,"Chicago Heights, IL 60411"
Fayette County,"$549,900",50 ac,"Fayette, AL 35555"
Door County,"$349,000",3.4 ac,"Sturgeon Bay, WI 54235"
Marquette County,"$359,000",2.46 ac,"Gwinn, MI 49841"
Marquette County,"$450,000",4.51 ac,"Gwinn, MI 49841"
Marion County,"$279,999",2.2 ac,"Guin, AL 35563"
Manitowoc County,"$299,000",35.3 ac,"Two Rivers, WI 54241"
Baldwin County,"$123,872",0.97 ac,"Spanish Fort, AL 36527"
Caldwell County,"$389,900",8 ac,"Princeton, KY 42445"
Wayne County,"$895,000",6 ac,"Clifton, TN 38425"
Marquette County,"$240,000",2.32 ac,"Gwinn, MI 49841"
Marquette County,"$425,000",2.43 ac,"Gwinn, MI 49841"
Cook County,"$1,900,000",7.75 ac,"Markham, IL 60428"
Caldwell County,"$362,500",13 ac,"Princeton, KY 42445"
Caldwell County,"$800,000",16 ac,"Princeton, KY 42445"
Cook County,"$850,000",2.86 ac,"Tinley Park, IL 60477"
Manitowoc County,"$1,200,000",2.19 ac,"Manitowoc, WI 54220"
Will County,"$1,400,000",4.68 ac,"Mokena, IL 60448"
Manitowoc County,"$530,000",7.89 ac,"Cleveland, WI 53015"
Decatur County,"$499,000",7.51 ac,"Holladay, TN 38341"
Marinette County,"$109,900",1.26 ac,"Marinette, WI 54143"
Kewaunee County,"$669,900",2.2 ac,"Luxemburg, WI 54217"
Decatur County,"$229,000",2.78 ac,"Parsons, TN 38363"
Decatur County,"$250,000",5 ac,"Parsons, TN 38363"
Will County,"$2,650,000",5 ac,"Homer Glen, IL 60491"
Decatur County,"$275,000",0.8 ac,"Parsons, TN 38363"
Decatur County,"$125,000",2.4 ac,"Parsons, TN 38363"
Decatur County,"$135,000",3.4 ac,"Parsons, TN 38363"
Will County,"$2,200,000",20 ac,"New Lenox, IL 60451"
Racine County,"$2,800,000",4 ac,"Caledonia, WI 53108"
Marshall County,"$3,495,000",52 ac,"Benton, KY 42025"
DuPage County,"$685,000",5.5 ac,"Downers Grove, IL 60516"
Ozaukee County,"$849,900",3.68 ac,"Saukville, WI 53080"
Sheboygan County,"$624,900",3.8 ac,"Plymouth, WI 53073"
Ozaukee County,"$900,000",3.1 ac,"Grafton, WI 53024"
Hardin County,"$399,000",0.63 ac,"Savannah, TN 38372"
Mobile County,"$75,000",1 ac,"Mobile, AL 36619"
Mobile County,"$2,500,000",27 ac,"Theodore, AL 36582"
Milwaukee County,"$2,485,000",13 ac,"Franklin, WI 53132"
Milwaukee County,"$4,999,999",3.22 ac,"Milwaukee, WI 53224"
Dickinson County,"$579,900",2.2 ac,"Norway, MI 49892"
Calloway County,"$1,175,000",4 ac,"Murray, KY 42071"
Champaign County,"$1,100,000",15 ac,"Urbana, IL 61802"
Cook County,"$4,800,000",7 ac,"Streamwood, IL 60107"
Marshall County,"$190,900",4.75 ac,"Gilbertsville, KY 42044"
Waukesha County,"$990,000",0.85 ac,"New Berlin, WI 53151"
Marshall County,"$3,200,000",120 ac,"Calvert City, KY 42029"
McNairy County,"$329,000",5.72 ac,"Adamsville, TN 38310"
Oconto County,"$945,000",9.45 ac,"Stiles Town, WI 54139"
Calloway County,"$275,000",0.97 ac,"Murray, KY 42071"
McHenry County,"$510,000",28.7 ac,"Spring Grove, IL 60081"
Marshall County,"$2,180,000",23.5 ac,"Benton, KY 42025"
Marshall County,"$2,180,000",23.5 ac,"Benton, KY 42025"
Marinette County,"$285,000",9.18 ac,"Niagara Town, WI 54151"
Marshall County,"$249,900",15 ac,"Benton, KY 42025"
Marshall County,"$249,900",15 ac,"Benton, KY 42025"
Marshall County,"$289,900",1 ac,"Benton, KY 42025"
Marshall County,"$39,900",1 ac,"Benton, KY 42025"
Marshall County,"$1,600,000",2.15 ac,"Benton, KY 42025"
Brown County,"$134,900",6.79 ac,"Suamico, WI 54173"
Washington County,"$5,495,750",3 ac,"West Bend, WI 53095"
Henderson County,"$360,000",0.35 ac,"Lexington, TN 38351"
Oconto County,"$495,000",3.86 ac,"Stiles Town, WI 54139"
Washington County,"$1,750,000",10.6 ac,"Jackson, WI 53037"
Henderson County,"$950,000",5.13 ac,"Lexington, TN 38351"
Henderson County,"$650,000",3.17 ac,"Lexington, TN 38351"
Washington County,"$4,900,000",4.42 ac,"West Bend, WI 53086"
Alcorn County,"$895,000",30 ac,"Corinth, MS 38834"
Lowndes County,"$250,000",4.5 ac,"Columbus, MS 39705"
Marquette County,"$499,900",15 ac,"Republic, MI 49879"
Kane County,"$390,000",20 ac,"Dundee Township, IL 60118"
Dickinson County,"$449,500",2.11 ac,"Iron Mountain, MI 49801"
Dickinson County,"$380,000",2 ac,"Kingsford, MI 49802"
Graves County,"$1,980,900",18 ac,"Mayfield, KY 42066"
Waukesha County,"$195,000",5.53 ac,"Mukwonago, WI 53149"
Dickinson County,"$69,900",13.7 ac,"Kingsford, MI 49802"
Dickinson County,"$650,000",7.27 ac,"Kingsford, MI 49802"
Racine County,"$50,000",1.18 ac,"Burlington, WI 53105"
McCracken County,"$1,399,900",2.72 ac,"Paducah, KY 42003"
Jackson County,"$2,950,000",13.7 ac,"Moss Point, MS 39562"
McCracken County,"$185,000",2.51 ac,"Paducah, KY 42003"
Carroll County,"$325,000",2.4 ac,"McKenzie, TN 38201"
Carroll County,"$325,000",2.4 ac,"McKenzie, TN 38201"
Fond du Lac County,"$479,000",3.6 ac,"Malone, WI 53049"
Weakley County,"$325,000",9 ac,"Palmersville, TN 38241"
McCracken County,"$119,900",1.12 ac,"Paducah, KY 42003"
Prentiss County,"$325,000",5 ac,"Booneville, MS 38829"
McCracken County,$750/mo,1.12 ac,"Paducah, KY 42003"
McHenry County,"$65,500",0.33 ac,"Hebron, IL 60034"
McNairy County,"$450,000",4.73 ac,"Selmer, TN 38375"
Wayne County,"$3,300,000",16.6 ac,"Waynesboro, MS 39367"
Graves County,"$999,000",28 ac,"Mayfield, KY 42066"
McCracken County,"$575,000",10.7 ac,"Paducah, KY 42003"
Chester County,"$300,000",2.64 ac,"Henderson, TN 38340"
McHenry County,"$137,000",1.3 ac,"Woodstock, IL 60098"
Madison County,"$999,900",15 ac,"Beech Bluff, TN 38313"
McHenry County,"$248,000",2.35 ac,"Woodstock, IL 60098"
McCracken County,"$1,050,000",14.5 ac,"Paducah, KY 42003"
Fond du Lac County,"$286,000",17 ac,"Byron, WI 53006"
McHenry County,"$180,000",10 ac,"Hebron, IL 60034"
McCracken County,"$1,499,900",4.8 ac,"Paducah, KY 42001"
McHenry County,"$1,000,000",9.5 ac,"Woodstock, IL 60098"
Graves County,"$99,900",2 ac,"Mayfield, KY 42066"
McHenry County,"$149,500",1.42 ac,"Woodstock, IL 60098"
Kane County,$1/mo,1 ac,"Hampshire, IL 60140"
McHenry County,"$345,000",3.28 ac,"Woodstock, IL 60098"
George County,"$179,900",5 ac,"Lucedale, MS 39452"
McCracken County,"$2,990,000",2.61 ac,"Paducah, KY 42001"
McCracken County,"$386,000",2.11 ac,"Paducah, KY 42001"
Graves County,"$650,000",3.18 ac,"Mayfield, KY 42066"
Madison County,"$445,000",8.3 ac,"Jackson, TN 38305"
Waukesha County,"$359,000",2.63 ac,"Oconomowoc, WI 53066"
Walworth County,"$2,100,000",3.57 ac,"Elkhorn, WI 53121"
Walworth County,"$250,000",2 ac,"East Troy, WI 53120"
Madison County,"$1,850,000",7 ac,"Jackson, TN 38305"
Waukesha County,"$359,000",2.63 ac,"Oconomowoc, WI 53066"
Madison County,"$1,000,000",0.25 ac,"Jackson, TN 38301"
Lee County,"$375,000",2.21 ac,"Tupelo, MS 38801"
Madison County,"$1,300,000",3 ac,"Jackson, TN 38305"
Outagamie County,"$1,200,000",20 ac,"Appleton, WI 54913"
Weakley County,"$269,900",11.6 ac,"Martin, TN 38237"
Winnebago County,"$3,500,000",38 ac,"Neenah, WI 54914"
DeKalb County,"$250,000",4.37 ac,"Hinckley, IL 60520"
Madison County,"$220,000",0.26 ac,"Jackson, TN 38301"
Madison County,"$2,300,000",23 ac,"Jackson, TN 38305"
Weakley County,"$235,500",2.5 ac,"Martin, TN 38237"
Madison County,"$360,000",0.34 ac,"Jackson, TN 38301"
Weakley County,"$33,600",2.1 ac,"Greenfield, TN 38230"
Weakley County,"$45,000",2.4 ac,"Greenfield, TN 38230"
McHenry County,"$599,900",20 ac,"Marengo, IL 60152"
Madison County,"$5,695,000",9.3 ac,"Jackson, TN 38305"
Madison County,"$2,850,000",8.6 ac,"Jackson, TN 38305"
DeKalb County,"$1,475,000",34.3 ac,"DeKalb, IL 60115"
Winnebago County,"$579,000",6.54 ac,"Oshkosh, WI 54902"
Weakley County,"$250,000",5 ac,"Martin, TN 38237"
LaSalle County,"$599,000",26 ac,"Marseilles, IL 61341"
Madison County,"$500,000",3.37 ac,"Jackson, TN 38301"
Pontotoc County,"$60,000",0.68 ac,"Pontotoc, MS 38863"
Madison County,"$550,000",1.81 ac,"Jackson, TN 38305"
Gibson County,"$4,500,000",17 ac,"Humboldt, TN 38343"
Dodge County,"$349,900",2.12 ac,"Horicon, WI 53032"
Fulton County,"$80,000",1 ac,"Fulton, KY 42041"
Fulton County,"$25,000",2.5 ac,"Fulton, KY 42041"
Weakley County,"$335,000",2.4 ac,"Martin, TN 38237"
Fulton County,"$750,000",33 ac,"Fulton, KY 42041"
Dodge County,"$1,450,000",8.13 ac,"Juneau, WI 53039"
Jefferson County,"$180,000",2.36 ac,"Mount Vernon, IL 62864"
Harrison County,"$1,595,000",2.5 ac,"Biloxi, MS 39530"
LaSalle County,"$275,000",10.5 ac,"Ottawa, IL 61350"
LaSalle County,"$3,244,326",218 ac,"Ottawa, IL 61350"
LaSalle County,"$275,000",10 ac,"Ottawa, IL 61350"
Outagamie County,"$89,900",3.32 ac,"New London, WI 54961"
Boone County,"$139,900",2.5 ac,"Poplar Grove, IL 61065"
Harrison County,"$640,000",16 ac,"Biloxi, MS 39532"
Hardeman County,"$2,200,000",6.7 ac,"Bolivar, TN 38008"
Winnebago County,"$12,900",1.29 ac,"Omro, WI 54963"
Winnebago County,"$18,200",1.82 ac,"Omro, WI 54963"
Winnebago County,"$10,500",1 ac,"Omro, WI 54963"
Winnebago County,"$10,400",1 ac,"Omro, WI 54963"
Iron County,"$989,000",8 ac,"Iron River, MI 49935"
Winnebago County,"$10,400",1 ac,"Omro, WI 54963"
Winnebago County,"$21,700",2.17 ac,"Omro, WI 54963"
Winnebago County,"$14,700",1.47 ac,"Omro, WI 54963"
Union County,"$1,000,000",2.9 ac,"New Albany, MS 38652"
Harrison County,"$2,475,000",38.5 ac,"Gulfport, MS 39503"
Gibson County,"$52,500",0.35 ac,"Trenton, TN 38382"
Harrison County,"$135,000",1.8 ac,"Gulfport, MS 39507"
Harrison County,"$183,750",2.45 ac,"Gulfport, MS 39507"
Harrison County,"$6,500,000",58.4 ac,"Gulfport, MS 39503"
Clinton County,"$550,000",4.14 ac,"Centralia, IL 62801"
Fayette County,"$50,000",2 ac,"Vandalia, IL 62471"
Ogle County,"$289,900",0.67 ac,"Rochelle, IL 61068"
Winnebago County,"$750,000",3.6 ac,"Machesney Park, IL 61115"
Winnebago County,"$2,000,000",17 ac,"Rockford, IL 61109"
Rock County,"$50,000",0.36 ac,"Janesville, WI 53548"
Haywood County,"$1,500,000",3.59 ac,"Brownsville, TN 38012"
Haywood County,"$2,500,000",30 ac,"Brownsville, TN 38012"
Jones County,"$499,500",15 ac,"Ellisville, MS 39437"
Winnebago County,"$18,000",1 ac,"Rockford, IL 61109"
Winnebago County,"$29,900",0.57 ac,"Rockford, IL 61102"
Haywood County,"$2,500,000",6 ac,"Brownsville, TN 38012"
Harrison County,"$368,000",3.22 ac,"Gulfport, MS 39503"
LaSalle County,"$325,000",10 ac,"Peru, IL 61354"
LaSalle County,"$140,525",2.55 ac,"Peru, IL 61354"
LaSalle County,"$161,590",2.39 ac,"Peru, IL 61354"
LaSalle County,"$161,315",2.36 ac,"Peru, IL 61354"
LaSalle County,"$363,385",6.6 ac,"Peru, IL 61354"
LaSalle County,"$425,425",7.73 ac,"Peru, IL 61354"
Forrest County,"$90,000",2 ac,"Petal, MS 39465"
Haywood County,"$3,500,000",11.3 ac,"Stanton, TN 38069"
Winnebago County,"$4,950,000",132 ac,"Rockford, IL 61102"
Fayette County,"$149,900",5.67 ac,"Somerville, TN 38068"
Lafayette County,"$651,700",13.3 ac,"Oxford, MS 38655"
Ogle County,"$300,000",2 ac,"Byron, IL 61010"
Dyer County,"$2,000,000",62 ac,"Dyersburg, TN 38024"
Putnam County,"$649,900",5.71 ac,"Hennepin, IL 61327"
Fayette County,"$900,000",2 ac,"Somerville, TN 38068"
Hancock County,"$450,000",3.62 ac,"Bay St. Louis, MS 39520"
Marshall County,"$950,000",6 ac,"Henry, IL 61537"
Langlade County,"$4,200,000",12 ac,"Antigo, WI 54409"
Lafayette County,"$1,027,000",10.5 ac,"Oxford, MS 38655"
Tipton County,"$429,000",1 ac,"Mason, TN 38049"
Pearl River County,"$85,000",2.15 ac,"Lumberton, MS 39455"
Cape Girardeau County,"$165,000",7.65 ac,"Cape Girardeau, MO 63703"
Langlade County,"$27,500",0.89 ac,"Antigo, WI 54409"
Waushara County,"$24,900",2.64 ac,"Wautoma, WI 54982"
Scott County,"$650,000",10.5 ac,"Forest, MS 39074"
Fayette County,"$1,097,000",13 ac,"Oakland, TN 38060"
Fayette County,"$800,000",16 ac,"Oakland, TN 38060"
Lafayette County,"$3,500,000",2 ac,"Oxford, MS 38655"
Marquette County,"$35,300",1 ac,"Neshkoro, WI 54960"
Cape Girardeau County,"$258,650",7.39 ac,"Cape Girardeau, MO 63703"
Cape Girardeau County,"$86,100",2.46 ac,"Cape Girardeau, MO 63703"
Cape Girardeau County,"$320,125",10 ac,"Cape Girardeau, MO 63703"
Scott County,"$840,000",3 ac,"Scott City, MO 63780"
Waushara County,"$1,100,000",2.5 ac,"Wautoma, WI 54982"
Columbia County,"$55,000",0.53 ac,"Arlington, WI 53911"
Cape Girardeau County,"$137,900",3.4 ac,"Cape Girardeau, MO 63703"
Waushara County,"$159,000",2.6 ac,"Wautoma, WI 54982"
Tipton County,"$775,000",7.14 ac,"Covington, TN 38019"
Covington County,"$850,000",11.3 ac,"Mount Olive, MS 39119"
Pearl River County,"$475,870",4.77 ac,"Poplarville, MS 39470"
Scott County,"$772,000",52 ac,"Scott City, MO 63780"
Scott County,"$500,000",1.24 ac,"Sikeston, MO 63801"
New Madrid County,"$500,000",1 ac,"Sikeston, MO 63801"
Pearl River County,"$145,000",1.33 ac,"Poplarville, MS 39470"
Tazewell County,"$1,095,000",7.88 ac,"East Peoria, IL 61611"
Pearl River County,"$375,000",4.56 ac,"Picayune, MS 39466"
Pearl River County,"$99,000",2.2 ac,"Poplarville, MS 39470"
Pearl River County,"$140,000",10 ac,"Poplarville, MS 39470"
Bureau County,$--,3.31 ac,"Princeton, IL 61356"
Sangamon County,"$550,000",2.29 ac,"Springfield, IL 62702"
Scott County,"$1,000,000",10.7 ac,"Sikeston, MO 63801"
Sangamon County,"$45,000",1.17 ac,"Springfield, IL 62702"
Lafayette County,"$1,300,000",3 ac,"Oxford, MS 38655"
Sangamon County,"$540,000",1.85 ac,"Springfield, IL 62702"
Tipton County,"$450,000",3.15 ac,"Covington, TN 38019"
Lee County,"$195,000",5.4 ac,"Dixon, IL 61021"
Fayette County,"$499,000",5 ac,"Piperton, TN 38017"
Pearl River County,"$750,000",13 ac,"Picayune, MS 39466"
Sangamon County,"$300,000",7.3 ac,"Springfield, IL 62764"
Sangamon County,"$299,000",1.67 ac,"Springfield, IL 62702"
Sangamon County,"$75,000",0.57 ac,"Springfield, IL 62703"
Sangamon County,"$105,000",0.81 ac,"Springfield, IL 62764"
Sangamon County,"$105,000",0.81 ac,"Springfield, IL 62764"
Sangamon County,"$105,000",0.81 ac,"Springfield, IL 62764"
Sangamon County,"$200,000",2.84 ac,"Springfield, IL 62703"
Sangamon County,"$105,000",0.81 ac,"Springfield, IL 62703"
Sangamon County,"$105,000",0.82 ac,"Springfield, IL 62703"
Sangamon County,"$75,000",0.57 ac,"Springfield, IL 62703"
Sangamon County,"$105,000",0.81 ac,"Springfield, IL 62703"
Clinton County,"$84,000",1.59 ac,"Trenton, IL 62293"
Clinton County,"$60,000",1.54 ac,"Trenton, IL 62293"
Clinton County,"$110,500",1.7 ac,"Trenton, IL 62293"
Clinton County,"$77,000",1.59 ac,"Trenton, IL 62293"
Clinton County,"$60,000",1.38 ac,"Trenton, IL 62293"
Shelby County,"$450,000",6 ac,"Memphis, TN 38016"
Pearl River County,"$200,000",3 ac,"Carriere, MS 39426"
Shelby County,"$3,000,000",151 ac,"Arlington, TN 38002"
Fayette County,"$650,000",10 ac,"Gallaway, TN 38036"
Pearl River County,"$59,500",2 ac,"Carriere, MS 39426"
Pearl River County,"$105,000",5 ac,"Carriere, MS 39426"
Pearl River County,"$69,500",2.3 ac,"Carriere, MS 39426"
Pearl River County,"$675,000",5 ac,"Picayune, MS 39466"
Pearl River County,"$58,900",4.71 ac,"Carriere, MS 39426"
Pearl River County,"$669,080",0.77 ac,"Picayune, MS 39466"
Pearl River County,"$723,960",0.83 ac,"Picayune, MS 39466"
Pearl River County,"$882,520",1 ac,"Picayune, MS 39466"
Pearl River County,"$456,500",0.52 ac,"Picayune, MS 39466"
Pearl River County,"$159,900",14.7 ac,"Carriere, MS 39426"
Pearl River County,"$75,000",0.32 ac,"Carriere, MS 39426"
Pearl River County,"$200,340",0.7 ac,"Picayune, MS 39466"
Saint Clair County,"$825,000",13.4 ac,"New Baden, IL 62265"
Pearl River County,"$499,000",0.85 ac,"Picayune, MS 39466"
Pearl River County,"$485,000",2.6 ac,"Nicholson, MS 39466"
DeSoto County,"$185,000",8 ac,"Olive Branch, MS 38654"
Pearl River County,"$1,260,000",9.7 ac,"Picayune, MS 39466"
Pearl River County,"$109,500",1 ac,"Picayune, MS 39466"
Sangamon County,"$66,500",0.35 ac,"Springfield, IL 62711"
Shelby County,"$825,000",3.85 ac,"Memphis, TN 38125"
Pearl River County,"$295,000",3 ac,"Picayune, MS 39466"
Peoria County,"$1,500,000",7.86 ac,"Edwards, IL 61528"
Shelby County,"$874,900",54 ac,"Arlington, TN 38002"
Tipton County,"$249,950",3.88 ac,"Munford, TN 38058"
Shelby County,"$855,600",2 ac,"Memphis, TN 38133"
Saint Tammany Parish,"$795,000",2 ac,"Pearl River, LA 70452"
Orleans Parish,"$75,000",0.46 ac,"New Orleans, LA 70129"
DeSoto County,"$400,000",5.83 ac,"Olive Branch, MS 38654"
Oneida County,"$189,000",37 ac,"Rhinelander, WI 54501"
Yalobusha County,"$849,000",38 ac,"Oakland, MS 38948"
Marathon County,"$349,900",2.49 ac,"Weston, WI 54476"
Marathon County,"$395,000",2.66 ac,"Weston, WI 54476"
DeSoto County,"$399,900",2.5 ac,"Southaven, MS 38672"
Shelby County,"$225,000",2.33 ac,"Memphis, TN 38118"
Portage County,"$350,000",4.39 ac,"Plover, WI 54467"
Tate County,"$319,000",2 ac,"Senatobia, MS 38668"
Shelby County,"$1,700,000",17 ac,"Memphis, TN 38128"
Madison County,"$714,000",21 ac,"Troy, IL 62294"
Portage County,"$189,900",3.39 ac,"Mosinee, WI 54455"
Portage County,"$179,000",8.83 ac,"Stevens Point, WI 54481"
Marathon County,"$899,000",8 ac,"Schofield, WI 54476"
Mississippi County,"$25,000",1.27 ac,"Osceola, AR 72370"
Madison County,"$247,000",4 ac,"Canton, MS 39046"
Madison County,"$360,000",4.54 ac,"Moro, IL 62067"
Adams County,"$849,900",39.5 ac,"Nekoosa, WI 54457"
Saint Bernard Parish,"$35,000",0.21 ac,"Violet, LA 70092"
Orleans Parish,"$35,000",0.28 ac,"New Orleans, LA 70127"
Wood County,"$449,900",2.64 ac,"Wisconsin Rapids, WI 54494"
